track,sample,hours,lat,lon,pressure
17,37.0,282,14.21,-40.47,1002.3
17,37.0,288,14.5,-41.67,1000.0
17,37.0,294,14.7,-42.77,997.5
17,37.0,300,14.9,-43.53,987.7
17,37.0,306,15.16,-44.23,987.8
17,37.0,312,15.59,-45.27,979.9
18,37.0,126,12.9,-123.72,1007.6
18,37.0,132,12.56,-125.08,1001.8
18,37.0,138,13.08,-125.8,1001.1
18,37.0,144,13.49,-127.06,996.9
18,37.0,150,13.89,-127.92,1002.6
18,37.0,156,14.13,-129.14,1003.0
18,37.0,162,14.32,-129.89,1001.4
18,37.0,168,15.03,-130.7,995.5
18,37.0,174,15.11,-131.27,996.0
18,37.0,180,15.32,-132.38,991.5
18,37.0,186,15.78,-133.11,973.3
18,37.0,192,16.02,-134.01,977.7
18,37.0,198,16.12,-135.1,979.7
18,37.0,204,16.01,-135.8,972.0
18,37.0,210,16.36,-136.64,983.7
18,37.0,216,16.25,-137.21,979.4
18,37.0,222,16.31,-137.9,982.7
18,37.0,228,16.21,-138.56,992.8
18,37.0,234,16.13,-139.25,979.2
18,37.0,240,15.98,-139.84,987.5
18,37.0,246,15.71,-140.33,983.5
18,37.0,252,15.63,-140.49,996.4
18,37.0,258,15.64,-141.02,994.8
18,37.0,264,15.48,-141.31,998.2
18,37.0,270,15.55,-141.91,1001.2
18,37.0,276,15.29,-142.36,1005.8
18,37.0,282,15.02,-142.73,1005.2
18,37.0,288,14.55,-142.96,1002.7
18,37.0,294,14.7,-143.13,999.8
18,37.0,300,14.46,-143.75,1005.4
18,37.0,306,14.07,-144.05,1003.3
18,37.0,312,13.7,-144.3,1003.3
2,37.0,6,36.13,150.16,984.6
2,37.0,12,35.76,153.29,983.0
2,37.0,18,35.35,155.14,983.1
2,37.0,24,34.91,157.8,989.1
2,37.0,30,35.16,159.12,992.8
2,37.0,36,35.35,160.68,989.8
2,37.0,42,35.54,162.43,993.7
2,37.0,48,36.12,164.14,997.7
2,37.0,54,36.19,164.81,1000.2
2,37.0,60,36.97,166.49,1004.6
2,37.0,66,37.66,168.22,1006.1
2,37.0,72,38.42,169.77,1005.7
2,37.0,78,39.01,170.96,1004.9
2,37.0,84,39.43,172.66,1008.4
2,37.0,90,40.32,174.65,1010.1
22,37.0,162,15.6,-115.86,1006.7
22,37.0,168,16.32,-117.14,1001.1
22,37.0,174,16.06,-117.31,1003.5
22,37.0,180,16.18,-117.4,1001.9
22,37.0,186,16.17,-117.4,1005.4
22,37.0,192,15.85,-118.03,1003.8
22,37.0,198,15.58,-118.79,1002.2
22,37.0,204,15.19,-118.88,1003.3
22,37.0,210,15.07,-118.64,1003.4
22,37.0,216,14.89,-118.58,1001.8
22,37.0,222,14.34,-118.24,1004.3
22,37.0,228,14.67,-117.65,1002.8
22,37.0,234,19.42,-113.65,957.0
22,37.0,240,20.75,-113.95,955.0
22,37.0,246,21.73,-114.62,967.7
22,37.0,252,22.74,-115.26,961.6
22,37.0,258,23.63,-115.32,976.8
22,37.0,264,24.95,-116.0,978.0
22,37.0,270,26.21,-115.89,988.4
22,37.0,276,27.16,-115.94,997.2
22,37.0,282,28.79,-115.97,1002.2
22,37.0,288,30.0,-115.6,1006.0
23,37.0,162,14.99,-102.46,1008.3
23,37.0,168,15.17,-103.5,1006.5
23,37.0,174,15.69,-104.74,1006.8
23,37.0,180,15.92,-105.2,1004.4
23,37.0,186,16.46,-106.18,999.9
23,37.0,192,16.88,-107.17,992.5
23,37.0,198,17.17,-107.95,997.6
23,37.0,204,17.63,-108.78,991.4
23,37.0,210,17.9,-109.71,969.2
23,37.0,216,18.33,-110.72,970.6
23,37.0,222,18.79,-111.32,970.6
23,37.0,228,19.34,-112.15,971.1
23,37.0,234,20.11,-113.24,957.0
23,37.0,240,20.68,-114.09,955.2
23,37.0,246,21.73,-114.62,967.7
23,37.0,252,22.74,-115.26,961.6
23,37.0,258,23.63,-115.32,976.8
23,37.0,264,24.95,-116.0,978.0
23,37.0,270,26.21,-115.89,988.4
23,37.0,276,27.16,-115.94,997.2
23,37.0,282,28.79,-115.97,1002.2
23,37.0,288,30.0,-115.6,1006.0
31,37.0,216,13.52,141.4,1009.0
31,37.0,222,14.16,140.15,1007.6
31,37.0,228,13.93,139.7,1009.4
31,37.0,234,15.55,138.62,1006.5
31,37.0,240,15.75,137.81,1005.2
31,37.0,246,16.2,136.79,1006.6
31,37.0,252,16.27,135.43,1006.4
31,37.0,258,16.35,135.33,1003.8
31,37.0,264,16.7,134.44,999.8
31,37.0,270,16.92,133.74,996.2
31,37.0,276,17.51,133.28,996.0
31,37.0,282,18.49,132.6,990.6
31,37.0,288,19.2,131.42,988.1
31,37.0,294,20.02,130.14,974.0
31,37.0,300,20.1,129.56,983.4
31,37.0,306,21.23,127.97,967.8
31,37.0,312,21.69,126.79,982.1
34,37.0,222,11.93,-27.56,1005.9
34,37.0,228,12.42,-28.41,1006.6
34,37.0,234,12.5,-29.79,1008.1
34,37.0,240,12.95,-31.01,1005.9
34,37.0,246,12.67,-32.24,1004.5
34,37.0,252,12.91,-33.95,1005.6
34,37.0,258,13.01,-35.38,1003.7
34,37.0,264,13.31,-36.8,1002.3
34,37.0,270,13.77,-38.27,1005.1
34,37.0,276,13.9,-39.16,996.0
34,37.0,282,14.21,-40.47,1002.3
34,37.0,288,14.5,-41.67,1000.0
34,37.0,294,14.7,-42.77,997.5
34,37.0,300,14.9,-43.53,987.7
34,37.0,306,15.16,-44.23,987.8
34,37.0,312,15.59,-45.27,979.9
42,37.0,288,12.84,-105.92,1006.4
42,37.0,294,13.27,-105.88,1005.8
42,37.0,300,13.01,-107.04,1002.4
42,37.0,306,12.3,-107.86,1000.1
42,37.0,312,13.17,-108.01,1002.4
AL912025,37.0,0,11.7,-36.0,1011.0
EP112025,37.0,0,14.3,-137.3,958.0
EP112025,37.0,6,14.6,-138.36,972.3
EP112025,37.0,12,14.89,-139.52,962.5
EP112025,37.0,18,15.22,-140.47,967.8
EP112025,37.0,24,15.51,-141.21,965.4
EP112025,37.0,30,16.34,-142.25,968.2
EP112025,37.0,36,16.77,-143.35,964.1
EP112025,37.0,42,17.3,-144.62,971.1
EP112025,37.0,48,17.52,-145.51,972.1
EP112025,37.0,54,18.14,-146.82,970.8
EP112025,37.0,60,18.71,-148.01,982.4
EP112025,37.0,66,19.67,-149.35,981.4
EP112025,37.0,72,19.85,-150.42,986.6
EP112025,37.0,78,20.72,-151.62,993.7
EP112025,37.0,84,21.38,-152.93,996.5
EP112025,37.0,90,22.25,-154.51,1003.0
EP112025,37.0,96,22.8,-155.74,994.2
EP112025,37.0,102,23.1,-156.85,998.1
EP112025,37.0,108,23.35,-158.15,1007.2
EP112025,37.0,114,23.81,-159.64,1006.9
EP112025,37.0,120,24.62,-160.8,1009.5
EP112025,37.0,126,24.78,-162.2,1008.8
EP112025,37.0,132,25.14,-163.16,1007.6
EP112025,37.0,138,25.55,-164.7,1008.6
EP112025,37.0,144,26.06,-166.31,1009.4
EP112025,37.0,150,26.48,-167.02,1008.9
EP112025,37.0,156,26.94,-168.84,1009.9
EP112025,37.0,162,27.36,-169.85,1011.7
EP112025,37.0,168,27.3,-170.64,1009.6
EP112025,37.0,174,28.97,-171.29,1011.1
EP112025,37.0,180,29.37,-172.13,1014.0
18,38.0,204,13.31,120.33,1004.6
18,38.0,210,13.57,119.24,1001.7
18,38.0,216,13.97,118.48,998.6
18,38.0,222,14.39,117.38,999.9
18,38.0,228,14.84,116.15,997.0
18,38.0,234,14.94,115.15,997.2
18,38.0,240,15.43,114.3,993.8
18,38.0,246,15.85,113.88,992.9
18,38.0,252,16.64,113.17,992.9
18,38.0,258,17.17,112.43,991.4
18,38.0,264,17.64,111.67,980.7
18,38.0,270,18.16,110.74,979.6
18,38.0,276,18.61,109.34,981.3
18,38.0,282,18.85,107.96,976.9
18,38.0,288,18.75,107.01,978.1
18,38.0,294,19.21,105.66,975.0
18,38.0,300,20.17,103.51,997.6
18,38.0,306,19.55,101.16,997.4
19,38.0,204,16.64,-103.12,1005.8
19,38.0,210,16.5,-103.2,1005.6
19,38.0,216,16.47,-105.33,1002.7
19,38.0,222,16.98,-105.62,1002.5
19,38.0,228,17.27,-106.79,1002.8
19,38.0,234,18.02,-107.85,999.9
19,38.0,240,18.5,-108.94,995.1
19,38.0,246,19.26,-109.89,991.0
19,38.0,252,19.69,-110.33,989.5
19,38.0,258,20.33,-110.86,978.2
19,38.0,264,21.32,-111.63,983.8
19,38.0,270,22.08,-112.36,974.8
19,38.0,276,22.88,-112.4,984.1
19,38.0,282,23.86,-113.17,987.1
19,38.0,288,25.07,-113.17,992.7
19,38.0,294,25.93,-113.28,996.0
19,38.0,300,27.17,-113.53,1001.3
19,38.0,306,28.67,-113.48,997.3
19,38.0,312,31.43,-112.65,998.3
2,38.0,6,18.02,117.11,1004.2
2,38.0,12,18.44,116.56,1003.1
2,38.0,18,18.33,115.41,999.1
2,38.0,24,18.81,114.88,1000.9
2,38.0,30,19.07,114.14,993.5
2,38.0,36,19.63,113.82,988.2
2,38.0,42,20.33,113.08,986.5
2,38.0,48,21.4,112.37,983.1
2,38.0,54,22.27,111.44,986.4
2,38.0,60,23.27,110.53,997.0
2,38.0,66,23.7,109.93,996.0
2,38.0,72,24.07,108.79,999.1
2,38.0,78,24.92,107.65,1002.1
2,38.0,84,24.93,106.96,1002.4
23,38.0,222,10.46,-21.91,1008.4
23,38.0,228,11.46,-22.79,1007.3
23,38.0,234,11.17,-24.44,1004.0
23,38.0,240,11.72,-26.09,1004.5
23,38.0,246,11.83,-27.47,1003.4
23,38.0,252,11.96,-29.1,1000.3
23,38.0,258,12.8,-30.51,992.6
23,38.0,264,13.25,-31.47,999.3
23,38.0,270,14.02,-32.82,988.3
23,38.0,276,14.83,-33.65,982.3
23,38.0,282,15.55,-34.58,980.6
23,38.0,288,16.25,-35.58,978.9
23,38.0,294,16.68,-36.33,980.3
23,38.0,300,17.66,-36.92,978.2
23,38.0,306,18.38,-37.35,986.6
23,38.0,312,18.87,-37.93,996.0
31,38.0,258,22.07,159.14,1008.0
31,38.0,264,23.51,158.84,1006.6
31,38.0,270,23.15,158.14,1008.1
31,38.0,276,23.61,157.58,1006.0
31,38.0,282,23.76,156.81,1008.6
31,38.0,288,24.23,156.13,1008.3
31,38.0,294,24.86,155.29,1005.4
31,38.0,300,25.11,154.84,1009.8
31,38.0,306,26.39,153.87,1005.9
31,38.0,312,27.37,153.35,1007.0
34,38.0,282,17.68,130.8,1007.1
34,38.0,288,17.94,129.76,1006.3
34,38.0,294,18.9,129.8,1002.4
34,38.0,300,19.44,128.98,1004.2
34,38.0,306,19.58,127.9,998.5
34,38.0,312,19.48,126.46,997.8
AL912025,38.0,0,11.7,-36.0,1011.0
EP112025,38.0,0,14.3,-137.3,958.0
EP112025,38.0,6,14.53,-138.59,991.2
EP112025,38.0,12,15.04,-139.14,992.7
EP112025,38.0,18,15.48,-140.01,992.5
EP112025,38.0,24,15.74,-141.11,985.7
EP112025,38.0,30,16.31,-142.1,994.9
EP112025,38.0,36,16.97,-143.11,998.8
EP112025,38.0,42,17.42,-144.07,989.5
EP112025,38.0,48,18.17,-145.18,996.7
EP112025,38.0,54,18.41,-146.58,998.6
EP112025,38.0,60,19.04,-147.68,1001.2
EP112025,38.0,66,19.32,-149.06,1001.7
EP112025,38.0,72,19.89,-150.0,1003.7
EP112025,38.0,78,20.42,-151.19,1004.2
EP112025,38.0,84,21.24,-152.48,1004.4
EP112025,38.0,90,21.92,-153.55,1006.4
EP112025,38.0,96,22.3,-155.5,1007.7
EP112025,38.0,102,22.89,-157.26,1005.7
EP112025,38.0,108,23.61,-158.39,1010.9
EP112025,38.0,114,23.77,-160.19,1009.4
EP112025,38.0,120,23.44,-163.0,1010.9
2,39.0,6,17.98,117.27,1004.2
2,39.0,12,18.49,116.85,1000.6
2,39.0,18,18.82,115.86,1001.9
2,39.0,24,18.89,115.11,997.4
2,39.0,30,19.36,114.39,998.0
2,39.0,36,20.22,113.66,996.3
2,39.0,42,20.67,112.93,990.4
2,39.0,48,21.19,112.09,989.3
2,39.0,54,21.88,111.6,993.5
2,39.0,60,22.47,110.77,996.2
2,39.0,66,23.07,110.29,1000.0
2,39.0,72,23.72,109.59,998.1
2,39.0,78,24.04,109.09,1003.8
2,39.0,84,24.47,108.76,1004.0
2,39.0,90,24.35,107.45,1002.2
22,39.0,198,14.6,-104.85,1005.0
22,39.0,204,14.97,-105.21,1002.7
22,39.0,210,15.25,-105.67,998.5
22,39.0,216,15.51,-106.65,993.2
22,39.0,222,15.98,-107.25,988.8
22,39.0,228,16.94,-107.85,986.4
22,39.0,234,17.44,-108.71,978.4
22,39.0,240,18.35,-109.6,972.0
22,39.0,246,19.4,-110.51,959.4
22,39.0,252,20.21,-111.02,960.9
22,39.0,258,20.81,-111.49,963.0
22,39.0,264,21.97,-111.67,967.2
22,39.0,270,22.99,-111.71,967.8
22,39.0,276,24.09,-111.87,975.3
22,39.0,282,25.25,-111.78,981.4
22,39.0,288,26.75,-111.71,980.9
22,39.0,294,28.89,-111.4,984.2
22,39.0,300,30.93,-110.98,1000.7
25,39.0,216,30.69,-76.55,1003.8
25,39.0,222,31.48,-76.93,1002.1
25,39.0,228,32.03,-76.79,1002.4
25,39.0,234,32.21,-76.86,991.9
25,39.0,240,33.34,-76.57,989.2
25,39.0,246,34.27,-76.5,986.9
25,39.0,252,34.93,-76.66,992.5
25,39.0,258,35.94,-76.98,999.5
25,39.0,264,37.04,-77.12,1005.3
25,39.0,270,37.57,-77.71,1006.4
25,39.0,276,38.04,-77.16,1006.9
25,39.0,282,38.96,-75.84,1007.2
25,39.0,288,40.21,-74.75,1005.4
31,39.0,246,12.08,-34.63,1005.5
31,39.0,252,12.17,-36.32,1004.4
31,39.0,258,13.03,-38.34,1000.0
31,39.0,264,13.61,-40.6,1004.3
31,39.0,270,14.85,-41.63,1003.1
31,39.0,276,15.66,-43.23,1001.1
31,39.0,282,16.86,-44.44,1001.9
31,39.0,288,17.75,-45.88,998.9
31,39.0,294,18.3,-47.06,998.0
31,39.0,300,18.83,-48.51,995.9
31,39.0,306,19.29,-49.64,994.8
31,39.0,312,19.97,-50.53,995.0
34,39.0,276,21.81,133.07,1008.5
34,39.0,282,21.01,133.39,1008.8
34,39.0,288,22.35,132.61,1003.1
34,39.0,294,22.4,132.31,1003.5
34,39.0,300,22.86,132.31,1001.2
34,39.0,306,23.37,131.77,994.4
34,39.0,312,23.48,131.18,993.9
AL912025,39.0,0,11.7,-36.0,1011.0
EP112025,39.0,0,14.3,-137.3,958.0
EP112025,39.0,6,14.76,-138.26,974.5
EP112025,39.0,12,14.89,-139.08,962.1
EP112025,39.0,18,15.28,-140.32,960.4
EP112025,39.0,24,15.69,-141.21,962.4
EP112025,39.0,30,16.19,-142.24,960.1
EP112025,39.0,36,16.59,-143.15,958.1
EP112025,39.0,42,16.9,-144.99,961.3
EP112025,39.0,48,17.79,-146.02,966.3
EP112025,39.0,54,18.14,-147.29,967.0
EP112025,39.0,60,18.8,-148.49,970.3
EP112025,39.0,66,19.68,-149.41,981.9
EP112025,39.0,72,20.37,-150.42,986.1
EP112025,39.0,78,21.01,-151.48,994.3
EP112025,39.0,84,22.1,-152.74,995.1
EP112025,39.0,90,22.48,-153.97,999.4
EP112025,39.0,96,23.44,-155.39,1000.2
EP112025,39.0,102,24.02,-156.51,996.3
EP112025,39.0,108,24.28,-157.69,1002.1
EP112025,39.0,114,24.78,-158.94,1005.7
EP112025,39.0,120,25.05,-160.09,1008.6
EP112025,39.0,126,25.93,-161.12,1009.0
EP112025,39.0,132,25.43,-162.27,1008.9
EP112025,39.0,138,25.6,-163.82,1009.9
EP112025,39.0,144,25.94,-165.45,1012.9
EP112025,39.0,150,26.54,-166.87,1012.0
EP112025,39.0,156,26.6,-167.78,1010.4
1,40.0,6,17.76,116.98,1004.0
1,40.0,12,18.09,116.68,1003.6
1,40.0,18,18.72,116.48,1001.8
1,40.0,24,18.9,115.49,1000.4
1,40.0,30,19.65,115.29,997.9
1,40.0,36,20.16,114.59,995.0
1,40.0,42,20.86,113.54,993.4
1,40.0,48,21.54,112.88,987.9
1,40.0,54,22.23,111.67,992.5
1,40.0,60,22.8,110.95,995.6
1,40.0,66,23.56,110.01,996.0
1,40.0,72,23.82,109.13,1000.0
1,40.0,78,24.54,108.64,1001.5
1,40.0,84,24.64,107.84,1004.4
1,40.0,90,24.68,106.79,1005.2
11,40.0,162,14.87,-111.56,1010.7
11,40.0,168,15.39,-112.12,1006.6
11,40.0,174,15.49,-112.43,1007.5
11,40.0,180,15.82,-112.91,1006.4
11,40.0,186,16.32,-113.81,1004.1
11,40.0,192,16.12,-114.69,1005.2
11,40.0,198,16.48,-115.27,1004.1
11,40.0,204,16.49,-115.91,1006.8
11,40.0,210,16.7,-117.02,1000.3
11,40.0,216,16.59,-117.42,997.4
11,40.0,222,16.79,-117.54,1003.4
11,40.0,228,16.72,-117.98,1000.8
11,40.0,234,16.59,-117.84,997.5
11,40.0,240,16.47,-118.22,1001.1
11,40.0,246,16.26,-117.55,997.3
11,40.0,252,16.14,-117.51,998.1
11,40.0,258,15.93,-117.19,994.2
11,40.0,264,15.99,-117.5,992.1
11,40.0,270,15.32,-116.73,990.3
11,40.0,276,15.03,-115.99,986.7
11,40.0,282,15.02,-115.54,994.2
11,40.0,288,14.82,-115.18,992.7
11,40.0,294,14.97,-114.19,983.9
11,40.0,300,19.62,-112.03,970.8
11,40.0,306,20.45,-113.26,964.1
11,40.0,312,20.14,-114.05,970.4
16,40.0,192,12.84,146.58,1006.8
16,40.0,198,13.62,145.8,1003.7
16,40.0,204,14.12,145.33,1002.9
16,40.0,210,14.35,144.19,1004.4
16,40.0,216,15.07,143.52,999.5
16,40.0,222,16.43,142.52,1002.7
16,40.0,228,17.42,141.8,998.2
16,40.0,234,19.34,140.54,1000.1
16,40.0,240,20.69,138.96,981.8
16,40.0,246,21.5,137.58,986.6
16,40.0,252,22.19,135.89,985.9
16,40.0,258,22.76,134.11,985.4
16,40.0,264,23.48,132.7,979.2
16,40.0,270,24.37,131.51,982.4
16,40.0,276,25.01,130.32,960.1
16,40.0,282,25.51,129.61,962.2
16,40.0,288,26.23,128.77,945.2
16,40.0,294,26.54,128.19,941.6
16,40.0,300,26.73,127.54,931.0
16,40.0,306,26.45,127.25,936.4
16,40.0,312,26.31,127.05,935.4
20,40.0,210,13.19,-104.09,1005.2
20,40.0,216,13.49,-104.58,997.8
20,40.0,222,13.57,-104.94,998.3
20,40.0,228,13.6,-105.49,993.2
20,40.0,234,13.83,-106.01,991.6
20,40.0,240,13.94,-106.51,990.7
20,40.0,246,14.28,-106.75,983.3
20,40.0,252,14.56,-107.26,980.2
20,40.0,258,15.37,-107.62,981.5
20,40.0,264,15.51,-108.3,969.6
20,40.0,270,16.22,-108.76,969.1
20,40.0,276,16.9,-109.01,969.0
20,40.0,282,17.6,-109.62,972.7
20,40.0,288,18.48,-110.07,968.6
20,40.0,294,19.29,-111.06,953.5
20,40.0,300,20.02,-112.01,969.8
20,40.0,306,20.45,-113.26,964.1
20,40.0,312,20.14,-114.05,970.4
26,40.0,240,25.94,175.21,1009.0
26,40.0,246,26.71,175.92,1009.0
26,40.0,252,27.07,175.97,1008.7
26,40.0,258,26.62,175.5,1008.5
26,40.0,264,26.83,175.85,1004.4
26,40.0,270,27.22,175.8,1005.2
26,40.0,276,27.36,175.67,1003.7
26,40.0,282,27.25,175.55,1002.6
26,40.0,288,27.1,175.37,1003.0
26,40.0,294,26.96,175.48,990.7
26,40.0,300,26.68,175.25,985.3
26,40.0,306,26.46,174.85,980.3
26,40.0,312,26.31,174.12,980.5
29,40.0,258,13.65,-126.36,1009.4
29,40.0,264,15.94,-120.62,991.2
29,40.0,270,15.32,-116.73,990.3
29,40.0,276,15.03,-115.99,986.7
29,40.0,282,15.02,-115.54,994.2
29,40.0,288,14.82,-115.18,992.7
29,40.0,294,14.97,-114.19,983.9
29,40.0,300,19.62,-112.03,970.8
29,40.0,306,20.45,-113.26,964.1
29,40.0,312,20.14,-114.05,970.4
33,40.0,288,13.64,113.73,1004.7
33,40.0,294,13.55,113.42,1003.6
33,40.0,300,14.59,112.37,1006.5
33,40.0,306,15.03,111.75,1002.6
33,40.0,312,15.41,110.59,1003.9
AL912025,40.0,0,11.7,-36.0,1011.0
EP112025,40.0,0,14.3,-137.3,958.0
EP112025,40.0,6,14.69,-138.53,968.6
EP112025,40.0,12,15.16,-139.16,960.5
EP112025,40.0,18,15.16,-139.97,957.6
EP112025,40.0,24,15.48,-141.18,957.1
EP112025,40.0,30,15.92,-142.06,959.5
EP112025,40.0,36,16.25,-143.14,962.3
EP112025,40.0,42,16.66,-144.5,971.1
EP112025,40.0,48,17.01,-145.55,964.6
EP112025,40.0,54,17.47,-146.51,967.6
EP112025,40.0,60,18.24,-147.76,973.9
EP112025,40.0,66,18.86,-148.66,984.9
EP112025,40.0,72,19.25,-149.85,991.9
EP112025,40.0,78,19.47,-151.14,998.7
EP112025,40.0,84,20.12,-152.71,1004.3
EP112025,40.0,90,20.2,-154.69,1005.0
EP112025,40.0,96,20.53,-155.69,1006.4
EP112025,40.0,102,20.44,-157.31,1010.8
0,41.0,6,17.62,117.46,1004.0
0,41.0,12,17.88,116.82,1001.1
0,41.0,18,18.53,116.03,997.2
0,41.0,24,18.67,115.12,999.2
0,41.0,30,18.99,114.14,992.1
0,41.0,36,19.6,113.78,987.9
0,41.0,42,20.34,112.98,989.2
0,41.0,48,21.04,112.25,983.4
0,41.0,54,21.64,111.44,985.5
0,41.0,60,22.22,110.38,991.2
0,41.0,66,22.96,109.72,989.0
0,41.0,72,23.05,108.96,994.6
0,41.0,78,23.56,108.4,999.6
0,41.0,84,24.0,107.85,1001.7
0,41.0,90,24.05,107.17,1002.7
0,41.0,96,24.52,106.3,1001.9
0,41.0,102,24.34,105.71,1003.0
1,41.0,6,35.92,149.57,985.9
1,41.0,12,35.18,152.17,986.3
1,41.0,18,35.37,155.81,986.6
1,41.0,24,35.24,157.76,987.9
1,41.0,30,35.76,159.58,995.2
1,41.0,36,36.11,161.16,992.0
1,41.0,42,36.06,162.9,996.3
1,41.0,48,36.16,164.25,998.5
1,41.0,54,36.39,165.55,999.1
1,41.0,60,36.59,166.96,1000.6
1,41.0,66,37.05,168.25,1003.9
1,41.0,72,37.34,169.68,1005.7
1,41.0,78,38.19,170.96,1004.8
1,41.0,84,38.92,172.51,1006.1
1,41.0,90,39.3,174.37,1008.5
1,41.0,96,40.04,176.86,1006.8
1,41.0,102,41.31,179.12,1009.3
1,41.0,108,41.47,-177.55,1010.7
15,41.0,180,14.3,125.3,1008.1
15,41.0,186,14.8,124.97,1005.9
15,41.0,192,15.46,123.79,1006.7
15,41.0,198,16.03,123.23,1005.5
15,41.0,204,17.29,122.69,1004.4
15,41.0,210,18.04,122.38,1002.9
15,41.0,216,18.71,122.01,999.2
15,41.0,222,19.04,120.9,999.8
15,41.0,228,19.57,120.0,998.9
15,41.0,234,19.92,119.18,994.1
15,41.0,240,20.16,117.92,992.4
15,41.0,246,20.04,117.43,985.0
15,41.0,252,20.32,116.32,981.0
15,41.0,258,20.61,115.53,977.9
15,41.0,264,20.77,114.65,972.8
15,41.0,270,20.98,113.33,965.4
15,41.0,276,21.34,112.2,960.2
15,41.0,282,21.15,110.8,961.2
15,41.0,288,21.47,109.5,979.9
15,41.0,294,21.67,108.05,980.8
15,41.0,300,21.71,106.85,987.1
15,41.0,306,21.9,106.13,997.0
15,41.0,312,22.41,105.04,1002.1
18,41.0,198,17.54,-107.38,1006.1
18,41.0,204,16.38,-108.9,1003.4
18,41.0,210,16.72,-109.86,1006.1
18,41.0,216,16.88,-110.58,1003.1
18,41.0,222,16.95,-111.52,1003.0
18,41.0,228,16.95,-112.06,1002.6
18,41.0,234,16.78,-112.42,999.8
18,41.0,240,17.0,-113.29,1000.1
18,41.0,246,16.97,-113.92,999.2
18,41.0,252,16.84,-114.54,996.3
18,41.0,258,16.8,-114.82,988.0
18,41.0,264,16.75,-114.85,993.5
18,41.0,270,17.0,-115.21,991.7
18,41.0,276,17.31,-115.2,987.0
18,41.0,282,17.63,-115.62,988.6
18,41.0,288,17.83,-115.44,978.7
18,41.0,294,18.03,-115.8,981.3
18,41.0,300,18.38,-115.81,982.0
18,41.0,306,18.78,-115.97,979.0
18,41.0,312,18.98,-115.9,979.5
25,41.0,228,13.69,-23.86,1008.2
25,41.0,234,13.77,-25.17,1005.0
25,41.0,240,14.08,-26.22,1005.3
25,41.0,246,14.28,-27.92,1005.1
25,41.0,252,14.62,-29.23,1002.9
25,41.0,258,14.56,-30.74,1003.1
25,41.0,264,14.51,-31.85,1003.1
25,41.0,270,14.71,-32.87,1000.7
25,41.0,276,15.1,-34.02,996.5
25,41.0,282,15.68,-35.23,996.0
25,41.0,288,16.02,-36.54,993.1
25,41.0,294,16.25,-38.13,992.9
25,41.0,300,16.77,-39.81,983.0
25,41.0,306,17.21,-41.79,982.6
25,41.0,312,17.52,-43.73,984.3
27,41.0,228,15.49,111.51,1008.1
27,41.0,234,18.98,116.51,994.0
27,41.0,240,20.16,117.92,992.4
27,41.0,246,20.04,117.43,985.0
27,41.0,252,20.32,116.32,981.0
27,41.0,258,20.61,115.53,977.9
27,41.0,264,20.77,114.65,972.8
27,41.0,270,20.98,113.33,965.4
27,41.0,276,21.34,112.2,960.2
27,41.0,282,21.15,110.8,961.2
27,41.0,288,21.47,109.5,979.9
27,41.0,294,21.67,108.05,980.8
27,41.0,300,21.71,106.85,987.1
27,41.0,306,21.9,106.13,997.0
27,41.0,312,22.41,105.04,1002.1
31,41.0,258,25.45,165.02,1008.0
31,41.0,264,25.51,163.77,1009.3
31,41.0,270,26.17,162.31,1011.2
31,41.0,276,25.34,161.84,1008.7
31,41.0,282,26.47,160.25,1011.0
31,41.0,288,26.66,159.66,1010.8
31,41.0,294,26.27,158.74,1007.8
31,41.0,300,26.53,159.04,1007.6
31,41.0,306,26.39,157.84,1003.2
31,41.0,312,27.03,156.93,1003.8
32,41.0,258,12.89,-51.07,1005.1
32,41.0,264,13.58,-52.12,1003.0
32,41.0,270,14.41,-53.83,1001.1
32,41.0,276,15.17,-54.79,999.9
32,41.0,282,16.13,-56.08,995.0
32,41.0,288,17.26,-57.22,990.0
32,41.0,294,18.23,-58.48,988.2
32,41.0,300,19.14,-59.84,975.5
32,41.0,306,19.5,-60.91,966.5
32,41.0,312,20.14,-61.6,962.8
39,41.0,294,23.79,-95.41,1004.4
39,41.0,300,23.88,-95.13,1003.1
39,41.0,306,23.65,-94.89,1003.3
39,41.0,312,23.85,-94.34,1004.2
AL912025,41.0,0,11.7,-36.0,1011.0
EP112025,41.0,0,14.3,-137.3,958.0
EP112025,41.0,6,14.68,-138.48,969.7
EP112025,41.0,12,14.88,-139.31,965.5
EP112025,41.0,18,15.43,-140.39,950.4
EP112025,41.0,24,15.56,-141.1,952.6
EP112025,41.0,30,16.06,-142.3,953.4
EP112025,41.0,36,16.71,-143.55,952.8
EP112025,41.0,42,17.26,-144.54,961.3
EP112025,41.0,48,17.81,-145.62,966.9
EP112025,41.0,54,18.23,-146.81,974.8
EP112025,41.0,60,19.07,-147.7,976.8
EP112025,41.0,66,19.64,-148.72,980.7
EP112025,41.0,72,19.99,-149.96,992.8
EP112025,41.0,78,20.36,-151.11,999.2
EP112025,41.0,84,20.69,-152.41,1003.4
EP112025,41.0,90,20.61,-153.95,1005.5
EP112025,41.0,96,20.88,-155.41,1006.0
EP112025,41.0,102,21.37,-156.95,1005.5
EP112025,41.0,108,21.81,-158.2,1012.1
EP112025,41.0,114,22.07,-159.61,1009.3
EP112025,41.0,120,22.0,-161.33,1010.3
